0.173435,0.560942,0.680952,1.303499,-0.781994,-0.487593,-0.240142,-0.955252,-0.484392,0.314248,-0.218649,-0.765666,0.538611,-0.147866,0.691846,0.505748,-0.648362,-0.203130,-0.501297,0.346965,-0.318360
0.173562,0.560531,0.682097,1.300701,-0.778520,-0.488693,-0.242374,-0.957679,-0.486561,0.310216,-0.215862,-0.768679,0.537832,-0.147977,0.688052,0.508271,-0.646922,-0.202679,-0.500809,0.341286,-0.322589
0.173909,0.559393,0.683490,1.296011,-0.774046,-0.490969,-0.246413,-0.961036,-0.488783,0.306166,-0.212402,-0.770952,0.538444,-0.147286,0.682432,0.511275,-0.645097,-0.202562,-0.502545,0.334694,-0.327475
