0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,hand
0.6567056179046631,0.5163282155990601,-1.2132531423958426e-07,0.6862578392028809,0.47509336471557617,-0.023818938061594963,0.7022870779037476,0.3853150010108948,-0.032689496874809265,0.6917104721069336,0.31452813744544983,-0.04013354331254959,0.6666649580001831,0.2922140657901764,-0.04386696219444275,0.6709548830986023,0.31372398138046265,-0.007714177016168833,0.6719099879264832,0.2724040448665619,-0.03152799233794212,0.6829156875610352,0.331320196390152,-0.04405416175723076,0.6861144304275513,0.35252588987350464,-0.04956602677702904,0.6451101899147034,0.3340539038181305,-0.005605106707662344,0.6447607278823853,0.30500850081443787,-0.03119906783103943,0.6625435948371887,0.37189316749572754,-0.03808800131082535,0.6637849807739258,0.3875526189804077,-0.03704789653420448,0.6223078966140747,0.3647230863571167,-0.008449812419712543,0.626804769039154,0.3436419665813446,-0.037371084094047546,0.6464237570762634,0.4038454294204712,-0.03359571099281311,0.6475737690925598,0.41904258728027344,-0.024069631472229958,0.6001787185668945,0.4000875651836395,-0.012949516996741295,0.6121851801872253,0.37821540236473083,-0.031224550679326057,0.6294431686401367,0.41525086760520935,-0.02652960829436779,0.632092297077179,0.42895299196243286,-0.01856723614037037,1_29_100_pa-
0.6100443601608276,0.5859741568565369,-9.97570950289628e-08,0.6401290893554688,0.5060734152793884,-0.0013811032986268401,0.6442174911499023,0.4259423315525055,-0.0006927251815795898,0.6297663450241089,0.3701786994934082,-0.0032215560786426067,0.6078405380249023,0.3462999761104584,-0.004830873571336269,0.60453200340271,0.3937849998474121,0.01136866770684719,0.5946623086929321,0.3397063612937927,-0.0016056048916652799,0.6101459860801697,0.3753714859485626,-0.01183885894715786,0.6189243793487549,0.4109666645526886,-0.016742026433348656,0.5847522020339966,0.41675716638565063,0.005851821042597294,0.5749999284744263,0.3603314459323883,-0.008216057904064655,0.5948081016540527,0.40159550309181213,-0.016091467812657356,0.6024071574211121,0.4391842186450958,-0.018320748582482338,0.5662354826927185,0.4456201195716858,-0.0018316771602258086,0.5607638955116272,0.39105188846588135,-0.016877077519893646,0.5830444693565369,0.42849841713905334,-0.01568310521543026,0.5914629101753235,0.46252429485321045,-0.010911229066550732,0.5471752882003784,0.4817662239074707,-0.00969562865793705,0.5481633543968201,0.4320870637893677,-0.01993519440293312,0.5681132078170776,0.4501952826976776,-0.016372503712773323,0.5775542259216309,0.47250092029571533,-0.011088584549725056,1_29_100_pa-
0.5583624243736267,0.6454049348831177,1.141445338248559e-07,0.5878046154975891,0.5728499293327332,-0.01645941473543644,0.5948390960693359,0.48517289757728577,-0.022120513021945953,0.5827997326850891,0.41575801372528076,-0.027541378512978554,0.565148115158081,0.36628642678260803,-0.031936585903167725,0.5388586521148682,0.45608651638031006,-0.005306838545948267,0.5203263163566589,0.381660521030426,-0.021215949207544327,0.5348934531211853,0.3696986138820648,-0.03361556679010391,0.5517524480819702,0.38645145297050476,-0.039368096739053726,0.5165536999702454,0.48139041662216187,-0.004326081834733486,0.49514907598495483,0.39845409989356995,-0.018996577709913254,0.5149176716804504,0.3869660198688507,-0.03061520867049694,0.5355941653251648,0.4032193720340729,-0.036636341363191605,0.4979456961154938,0.5169969797134399,-0.006496725603938103,0.4756464660167694,0.44057121872901917,-0.021468505263328552,0.4971398711204529,0.42615094780921936,-0.028398988768458366,0.5195267200469971,0.43501460552215576,-0.030976511538028717,0.4808945953845978,0.5633687973022461,-0.01005286630243063,0.4676513969898224,0.5160045027732849,-0.022980306297540665,0.485950231552124,0.4993610978126526,-0.027328195050358772,0.5071046352386475,0.4998549222946167,-0.02862580306828022,1_29_100_pa-
0.5338858962059021,0.7093371152877808,2.094273980901562e-07,0.5546321272850037,0.6192327737808228,-0.017459070309996605,0.5519558191299438,0.5254316329956055,-0.023891769349575043,0.5379705429077148,0.4555630683898926,-0.030614901334047318,0.5317050814628601,0.39294248819351196,-0.03706194832921028,0.4752603769302368,0.4984193444252014,-0.0015372630441561341,0.44971367716789246,0.4324841797351837,-0.01538045797497034,0.4397710859775543,0.3954637348651886,-0.028630761429667473,0.43758395314216614,0.36789408326148987,-0.03719751164317131,0.44641977548599243,0.5322019457817078,-0.002483304822817445,0.40814197063446045,0.471904993057251,-0.01125700119882822,0.39262935519218445,0.4356911778450012,-0.022082457318902016,0.38840430974960327,0.4056156575679779,-0.030514918267726898,0.4281558692455292,0.5771805047988892,-0.0073150042444467545,0.38950085639953613,0.5276950001716614,-0.019028551876544952,0.37310290336608887,0.4932307004928589,-0.029022851958870888,0.3695439398288727,0.46047717332839966,-0.03589540719985962,0.4187436103820801,0.6336859464645386,-0.014136193320155144,0.38562485575675964,0.606724202632904,-0.02544509246945381,0.3752747178077698,0.5816167593002319,-0.030467024073004723,0.37595877051353455,0.5547831058502197,-0.033292923122644424,1_29_100_pa-
0.5086799263954163,0.7471468448638916,2.6795095209308784e-07,0.5241705775260925,0.6492661237716675,-0.02507818304002285,0.5175219178199768,0.5543425679206848,-0.03589571639895439,0.5011093020439148,0.4823284149169922,-0.04531991481781006,0.496936172246933,0.4178735315799713,-0.05469183623790741,0.4245220720767975,0.5594562888145447,-0.017448976635932922,0.38810449838638306,0.4937461018562317,-0.032453153282403946,0.3659813404083252,0.4545644521713257,-0.045428674668073654,0.3455534875392914,0.42123374342918396,-0.05551210045814514,0.39859604835510254,0.6079091429710388,-0.01820053532719612,0.341092586517334,0.5518952012062073,-0.031211180612444878,0.30951035022735596,0.5185054540634155,-0.043662454932928085,0.28192204236984253,0.49184247851371765,-0.05308175086975098,0.3874153196811676,0.661189079284668,-0.02229323424398899,0.3308572471141815,0.6292253136634827,-0.03776812180876732,0.29505524039268494,0.605560302734375,-0.04945183917880058,0.26367196440696716,0.5811875462532043,-0.05745461955666542,0.3880617022514343,0.7195793986320496,-0.02886824496090412,0.34289756417274475,0.7107530832290649,-0.04391166567802429,0.3165993094444275,0.6984257698059082,-0.05093373730778694,0.2929801940917969,0.67964768409729,-0.055443160235881805,1_29_100_pa-
0.4925960898399353,0.7683010697364807,3.275869460139802e-07,0.5058626532554626,0.6758890151977539,-0.029265904799103737,0.4970630705356598,0.5830174088478088,-0.04336313158273697,0.48318907618522644,0.5086961388587952,-0.05482703447341919,0.4780924320220947,0.4441913068294525,-0.06629841774702072,0.40101978182792664,0.5965936183929443,-0.029175851494073868,0.3587246239185333,0.5337310433387756,-0.046804457902908325,0.33154281973838806,0.5000723600387573,-0.060595158487558365,0.3077448010444641,0.47436314821243286,-0.07121545821428299,0.3764004111289978,0.6496624946594238,-0.02859097346663475,0.31534990668296814,0.6046347618103027,-0.04528503492474556,0.27912357449531555,0.5782498717308044,-0.059680815786123276,0.24824561178684235,0.5601125359535217,-0.07008984684944153,0.3679690659046173,0.7061859965324402,-0.03095187060534954,0.30794113874435425,0.6794876456260681,-0.04875394329428673,0.27159133553504944,0.662238597869873,-0.06242390722036362,0.23933054506778717,0.6447207927703857,-0.07143453508615494,0.37274137139320374,0.7653095722198486,-0.0357237309217453,0.3257614076137543,0.7659671902656555,-0.05385414883494377,0.2957218885421753,0.7614687085151672,-0.06376979500055313,0.267015278339386,0.7487669587135315,-0.06969668716192245,1_29_100_pa-
0.48834002017974854,0.7809202671051025,4.3967025931124226e-07,0.5011317729949951,0.6881213188171387,-0.030263235792517662,0.4921422004699707,0.5946435928344727,-0.04578770697116852,0.47873520851135254,0.5214025974273682,-0.05831395834684372,0.4747983515262604,0.4560566842556,-0.07062918692827225,0.3949742317199707,0.6042616963386536,-0.028431085869669914,0.35506483912467957,0.539596438407898,-0.044544532895088196,0.3278619050979614,0.5008496642112732,-0.057440608739852905,0.3038063645362854,0.47388288378715515,-0.06739594042301178,0.37053340673446655,0.6586140990257263,-0.027352260425686836,0.31050509214401245,0.6145995259284973,-0.04198696091771126,0.2748068869113922,0.5869086384773254,-0.05445742607116699,0.2449941784143448,0.5685253739356995,-0.06318537145853043,0.36188799142837524,0.7167293429374695,-0.029448501765727997,0.30262401700019836,0.6936410665512085,-0.0458088181912899,0.2655245363712311,0.6769528388977051,-0.058592572808265686,0.2325616478919983,0.661530077457428,-0.06658811867237091,0.3669145405292511,0.7780910134315491,-0.03406933695077896,0.3179289698600769,0.779431939125061,-0.05077534541487694,0.28728044033050537,0.7773610949516296,-0.05928517505526543,0.25797176361083984,0.7687243223190308,-0.06391718983650208,1_29_100_pa-
0.4927450716495514,0.7854524850845337,4.098656347650831e-07,0.5054934620857239,0.6900274753570557,-0.02878471463918686,0.49518686532974243,0.594732940196991,-0.04268595948815346,0.4822819232940674,0.5179389715194702,-0.053978316485881805,0.48100346326828003,0.4504573941230774,-0.06518027186393738,0.3972875475883484,0.6017822027206421,-0.025544248521327972,0.35711878538131714,0.5374236106872559,-0.04064732417464256,0.3293416500091553,0.5001190900802612,-0.05322910100221634,0.30478474497795105,0.4725792706012726,-0.06328386068344116,0.3722307085990906,0.6560720801353455,-0.024974815547466278,0.31150123476982117,0.6132080554962158,-0.03876130282878876,0.2753562331199646,0.5862370729446411,-0.051302406936883926,0.2453477829694748,0.5678154826164246,-0.06026255711913109,0.3635593056678772,0.7146952152252197,-0.027499916031956673,0.3032114803791046,0.693206250667572,-0.04340830072760582,0.266348272562027,0.678435742855072,-0.056231800466775894,0.23365113139152527,0.6638091206550598,-0.06435970216989517,0.3689248263835907,0.7767688035964966,-0.03250383585691452,0.3192477524280548,0.7780008316040039,-0.04905813932418823,0.2882649302482605,0.7757261395454407,-0.05777878686785698,0.2584552466869354,0.7664846181869507,-0.06263302266597748,1_29_100_pa-
0.7797075510025024,0.45164400339126587,-2.0769874709003489e-07,0.8223181962966919,0.45815223455429077,-0.013497969135642052,0.8617206811904907,0.4003353416919708,-0.016689253970980644,0.8665236234664917,0.3270893394947052,-0.018950415775179863,0.8460538387298584,0.2892668545246124,-0.019998524338006973,0.8303684592247009,0.34471964836120605,-0.009080185554921627,0.8458853363990784,0.3102997839450836,-0.02298436127603054,0.8495884537696838,0.35049498081207275,-0.02750753052532673,0.8407855033874512,0.37498190999031067,-0.028093509376049042,0.8072712421417236,0.3347455859184265,-0.008747967891395092,0.8268259763717651,0.2970410883426666,-0.02710183896124363,0.8280016779899597,0.36134979128837585,-0.03067956678569317,0.8129141926765442,0.3870314955711365,-0.02816442959010601,0.7852681875228882,0.33079516887664795,-0.010646924376487732,0.8049241900444031,0.29604417085647583,-0.03329215943813324,0.8062310814857483,0.3636126220226288,-0.029553283005952835,0.7910079956054688,0.3899294137954712,-0.0209038145840168,0.7589587569236755,0.3307097554206848,-0.012717260047793388,0.7824422121047974,0.30322983860969543,-0.028225794434547424,0.7852132320404053,0.3492254316806793,-0.023860502988100052,0.772796094417572,0.37087926268577576,-0.017069635912775993,1_29_100_pa-
0.6939095854759216,0.6628831624984741,-2.2525421172758797e-07,0.734260618686676,0.5628402233123779,-0.007853209041059017,0.7509292364120483,0.4632250666618347,-0.0130931930616498,0.7476689219474792,0.38300490379333496,-0.022533172741532326,0.7200947999954224,0.34971973299980164,-0.030577166005969048,0.6977565884590149,0.40216949582099915,0.004947790410369635,0.6884835362434387,0.32376450300216675,-0.020515989512205124,0.7075788974761963,0.36563926935195923,-0.039199359714984894,0.7209295034408569,0.41168656945228577,-0.047981515526771545,0.6717793941497803,0.42733168601989746,-0.001800173195078969,0.6724365949630737,0.35444048047065735,-0.02840186282992363,0.6930981874465942,0.4105968773365021,-0.04043223336338997,0.7019820213317871,0.4586831033229828,-0.0430452860891819,0.6475740671157837,0.46171629428863525,-0.01247955672442913,0.655773401260376,0.40244585275650024,-0.03753891959786415,0.6765568256378174,0.45532336831092834,-0.035916853696107864,0.6843122243881226,0.49727341532707214,-0.028182052075862885,0.6246521472930908,0.5041710138320923,-0.02427598275244236,0.6363067030906677,0.4525047242641449,-0.03735483065247536,0.65596604347229,0.4790067672729492,-0.03140166774392128,0.6643164157867432,0.5051928758621216,-0.02326367422938347,1_29_100_pa-
0.6628600358963013,0.7324763536453247,2.8715317057503853e-07,0.693735659122467,0.6399911642074585,-0.021872494369745255,0.7015330195426941,0.536047101020813,-0.03312799334526062,0.6929535865783691,0.4531925618648529,-0.04451639577746391,0.6886792778968811,0.38346999883651733,-0.0555126927793026,0.6369408965110779,0.44236019253730774,-0.019199397414922714,0.6339588165283203,0.3320024907588959,-0.04205290228128433,0.6494396924972534,0.2750820219516754,-0.05976153910160065,0.6696507334709167,0.241973415017128,-0.07119723409414291,0.6062369346618652,0.47745972871780396,-0.02228539064526558,0.564063549041748,0.3836160898208618,-0.04673636332154274,0.5793852806091309,0.3669370114803314,-0.061034947633743286,0.6052106022834778,0.37807589769363403,-0.06812218576669693,0.5853031277656555,0.536628007888794,-0.028523007407784462,0.5488340258598328,0.46466344594955444,-0.055246271193027496,0.5720760226249695,0.4467369616031647,-0.06328076124191284,0.5999550819396973,0.452931672334671,-0.06523653119802475,0.5732724070549011,0.6097739934921265,-0.036733150482177734,0.5632045269012451,0.570830762386322,-0.060612548142671585,0.58730548620224,0.5644134879112244,-0.06619008630514145,0.6120280027389526,0.5743167996406555,-0.06666988879442215,1_29_100_pa-
0.6342093348503113,0.8068984150886536,3.206204155503656e-07,0.6621145606040955,0.7187798023223877,-0.03231869265437126,0.6670424938201904,0.6107155084609985,-0.04441119357943535,0.6663190722465515,0.5224468111991882,-0.054888464510440826,0.6784393787384033,0.45449212193489075,-0.06524737179279327,0.5721355080604553,0.5374788045883179,-0.023323750123381615,0.5409966707229614,0.43730512261390686,-0.039776261895895004,0.521284282207489,0.3796771466732025,-0.05380314216017723,0.5072230100631714,0.32956358790397644,-0.06511929631233215,0.5394601821899414,0.5813525915145874,-0.022102411836385727,0.48680058121681213,0.5055685639381409,-0.037783291190862656,0.45873522758483887,0.4555499851703644,-0.05278823897242546,0.44476762413978577,0.41888779401779175,-0.06500568240880966,0.5232557654380798,0.6409065127372742,-0.02495572157204151,0.4736146330833435,0.581126868724823,-0.04750405251979828,0.47483399510383606,0.5539699196815491,-0.061711572110652924,0.48931223154067993,0.5409669876098633,-0.06994632631540298,0.516724169254303,0.7127556204795837,-0.031032109633088112,0.47822633385658264,0.6907672882080078,-0.055631306022405624,0.48337990045547485,0.6762692332267761,-0.06726738810539246,0.5024742484092712,0.6681193709373474,-0.0732564851641655,1_29_100_pa-
